,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao
3705,nov. 2006,Espírito Santo,120.971,370.186,3464285
3706,dez. 2006,Espírito Santo,123.561,357.000,3464285
3707,jan. 2007,Espírito Santo,142.088,366.295,3351669
3708,fev. 2007,Espírito Santo,137.468,350.120,3351669
3709,mar. 2007,Espírito Santo,139.378,388.185,3351669
3710,abr. 2007,Espírito Santo,144.792,368.980,3351669
3711,mai. 2007,Espírito Santo,130.519,386.462,3351669
3712,jun. 2007,Espírito Santo,123.799,362.076,3351669
3713,jul. 2007,Espírito Santo,116.009,359.271,3351669
3714,ago. 2007,Espírito Santo,122.690,371.020,3351669
3715,set. 2007,Espírito Santo,121.178,365.444,3351669
3716,out. 2007,Espírito Santo,121.809,385.371,3351669
3717,nov. 2007,Espírito Santo,142.796,372.105,3351669
3718,dez. 2007,Espírito Santo,133.078,375.414,3351669
3719,jan. 2008,Espírito Santo,153.289,360.364,3453648
3720,fev. 2008,Espírito Santo,151.812,338.647,3453648
3721,mar. 2008,Espírito Santo,142.030,360.609,3453648
3722,abr. 2008,Espírito Santo,141.152,365.660,3453648
3723,mai. 2008,Espírito Santo,144.676,392.006,3453648
3724,jun. 2008,Espírito Santo,134.355,383.498,3453648
3725,jul. 2008,Espírito Santo,126.872,399.521,3453648
3726,ago. 2008,Espírito Santo,131.298,401.284,3453648
3727,set. 2008,Espírito Santo,128.583,403.790,3453648
3728,out. 2008,Espírito Santo,138.947,409.830,3453648
3729,nov. 2008,Espírito Santo,145.733,322.451,3453648
3730,dez. 2008,Espírito Santo,138.121,230.792,3453648
3731,jan. 2009,Espírito Santo,157.322,186.944,3487199
3732,fev. 2009,Espírito Santo,153.594,222.046,3487199
3733,mar. 2009,Espírito Santo,168.444,243.144,3487199
3734,abr. 2009,Espírito Santo,153.884,257.929,3487199
3735,mai. 2009,Espírito Santo,136.933,236.145,3487199
3736,jun. 2009,Espírito Santo,144.746,260.796,3487199
3737,jul. 2009,Espírito Santo,140.765,327.647,3487199
3738,ago. 2009,Espírito Santo,145.814,358.259,3487199
3739,set. 2009,Espírito Santo,147.804,358.969,3487199
3740,out. 2009,Espírito Santo,150.182,370.847,3487199
3741,nov. 2009,Espírito Santo,151.424,345.975,3487199
3742,dez. 2009,Espírito Santo,157.251,370.485,3487199
3743,jan. 2010,Espírito Santo,182.680,364.578,3514952
3744,fev. 2010,Espírito Santo,179.895,357.982,3514952
3745,mar. 2010,Espírito Santo,167.640,389.025,3514952
3746,abr. 2010,Espírito Santo,175.111,377.306,3514952
3747,mai. 2010,Espírito Santo,154.717,387.323,3514952
3748,jun. 2010,Espírito Santo,148.718,399.127,3514952
3749,jul. 2010,Espírito Santo,135.430,407.075,3514952
3750,ago. 2010,Espírito Santo,132.880,402.246,3514952
3751,set. 2010,Espírito Santo,149.643,394.786,3514952
3752,out. 2010,Espírito Santo,151.567,401.856,3514952
3753,nov. 2010,Espírito Santo,156.703,395.394,3514952
3754,dez. 2010,Espírito Santo,178.562,416.985,3514952
3755,jan. 2011,Espírito Santo,181.204,414.098,3547055
3756,fev. 2011,Espírito Santo,187.030,395.933,3547055
3757,mar. 2011,Espírito Santo,183.983,425.607,3547055
3758,abr. 2011,Espírito Santo,174.376,415.117,3547055
3759,mai. 2011,Espírito Santo,159.574,426.138,3547055
3760,jun. 2011,Espírito Santo,152.122,406.934,3547055
3761,jul. 2011,Espírito Santo,146.228,429.208,3547055
3762,ago. 2011,Espírito Santo,153.736,419.041,3547055
3763,set. 2011,Espírito Santo,153.538,399.837,3547055
3764,out. 2011,Espírito Santo,151.553,390.283,3547055
3765,nov. 2011,Espírito Santo,154.781,409.807,3547055
3766,dez. 2011,Espírito Santo,170.427,429.458,3547055
3767,jan. 2012,Espírito Santo,178.183,380.952,3578067
3768,fev. 2012,Espírito Santo,178.938,383.081,3578067
3769,mar. 2012,Espírito Santo,193.466,428.094,3578067
3770,abr. 2012,Espírito Santo,182.511,395.815,3578067
3771,mai. 2012,Espírito Santo,165.881,413.947,3578067
3772,jun. 2012,Espírito Santo,167.987,417.397,3578067
3773,jul. 2012,Espírito Santo,156.281,430.778,3578067
3774,ago. 2012,Espírito Santo,160.104,430.804,3578067
3775,set. 2012,Espírito Santo,159.238,404.984,3578067
3776,out. 2012,Espírito Santo,164.232,419.982,3578067
3777,nov. 2012,Espírito Santo,179.697,403.420,3578067
3778,dez. 2012,Espírito Santo,184.908,389.796,3578067
3779,jan. 2013,Espírito Santo,211.991,394.700,3839366
3780,fev. 2013,Espírito Santo,195.940,398.547,3839366
3781,mar. 2013,Espírito Santo,193.018,412.480,3839366
3782,abr. 2013,Espírito Santo,196.441,414.591,3839366
3783,mai. 2013,Espírito Santo,178.365,435.222,3839366
3784,jun. 2013,Espírito Santo,171.985,408.147,3839366
3785,jul. 2013,Espírito Santo,164.919,415.807,3839366
3786,ago. 2013,Espírito Santo,176.116,429.201,3839366
3787,set. 2013,Espírito Santo,163.913,387.580,3839366
3788,out. 2013,Espírito Santo,176.823,434.544,3839366
3789,nov. 2013,Espírito Santo,188.599,441.252,3839366
3790,dez. 2013,Espírito Santo,194.803,423.146,3839366
3791,jan. 2014,Espírito Santo,214.516,424.541,3885049
3792,fev. 2014,Espírito Santo,224.318,409.744,3885049
3793,mar. 2014,Espírito Santo,216.308,419.397,3885049
3794,abr. 2014,Espírito Santo,206.052,411.491,3885049
3795,mai. 2014,Espírito Santo,196.454,409.851,3885049
3796,jun. 2014,Espírito Santo,177.960,419.962,3885049
3797,jul. 2014,Espírito Santo,184.232,430.600,3885049
3798,ago. 2014,Espírito Santo,177.440,455.450,3885049
3799,set. 2014,Espírito Santo,171.907,436.100,3885049
3800,out. 2014,Espírito Santo,191.060,445.194,3885049
3801,nov. 2014,Espírito Santo,196.371,432.287,3885049
3802,dez. 2014,Espírito Santo,205.293,423.468,3885049
3803,jan. 2015,Espírito Santo,240.056,429.807,3929911
3804,fev. 2015,Espírito Santo,220.466,409.827,3929911
3805,mar. 2015,Espírito Santo,225.672,442.612,3929911
3806,abr. 2015,Espírito Santo,207.730,428.592,3929911
3807,mai. 2015,Espírito Santo,188.564,421.877,3929911
3808,jun. 2015,Espírito Santo,180.343,413.460,3929911
3809,jul. 2015,Espírito Santo,169.429,434.864,3929911
3810,ago. 2015,Espírito Santo,177.589,437.532,3929911
3811,set. 2015,Espírito Santo,177.633,415.355,3929911
3812,out. 2015,Espírito Santo,195.066,408.403,3929911
3813,nov. 2015,Espírito Santo,194.116,327.416,3929911
3814,dez. 2015,Espírito Santo,214.613,330.974,3929911
3815,jan. 2016,Espírito Santo,228.754,304.429,3973697
3816,fev. 2016,Espírito Santo,227.425,328.473,3973697
3817,mar. 2016,Espírito Santo,232.269,335.424,3973697
3818,abr. 2016,Espírito Santo,228.141,334.809,3973697
3819,mai. 2016,Espírito Santo,205.505,339.135,3973697
3820,jun. 2016,Espírito Santo,180.651,287.150,3973697
3821,jul. 2016,Espírito Santo,161.788,318.400,3973697
3822,ago. 2016,Espírito Santo,171.675,306.314,3973697
3823,set. 2016,Espírito Santo,184.388,320.957,3973697
3824,out. 2016,Espírito Santo,174.962,326.882,3973697
3825,nov. 2016,Espírito Santo,186.876,317.754,3973697
3826,dez. 2016,Espírito Santo,203.559,310.454,3973697
3827,jan. 2017,Espírito Santo,229.284,306.432,4016356
3828,fev. 2017,Espírito Santo,217.471,320.322,4016356
3829,mar. 2017,Espírito Santo,241.642,304.500,4016356
3830,abr. 2017,Espírito Santo,203.761,334.128,4016356
3831,mai. 2017,Espírito Santo,190.908,319.553,4016356
3832,jun. 2017,Espírito Santo,182.167,320.376,4016356
3833,jul. 2017,Espírito Santo,170.507,319.078,4016356
3834,ago. 2017,Espírito Santo,160.092,359.098,4016356
3835,set. 2017,Espírito Santo,175.967,325.916,4016356
3836,out. 2017,Espírito Santo,176.378,329.318,4016356
3837,nov. 2017,Espírito Santo,201.938,330.168,4016356
3838,dez. 2017,Espírito Santo,193.541,322.483,4016356
3839,jan. 2018,Espírito Santo,224.220,317.121,3972388
3840,fev. 2018,Espírito Santo,225.411,311.357,3972388
3841,mar. 2018,Espírito Santo,237.133,355.360,3972388
3842,abr. 2018,Espírito Santo,212.684,336.945,3972388
3843,mai. 2018,Espírito Santo,197.862,331.159,3972388
3844,jun. 2018,Espírito Santo,183.547,313.792,3972388
3845,jul. 2018,Espírito Santo,175.013,354.283,3972388
3846,ago. 2018,Espírito Santo,183.975,369.342,3972388
3847,set. 2018,Espírito Santo,175.331,355.488,3972388
3848,out. 2018,Espírito Santo,205.464,362.385,3972388
3849,nov. 2018,Espírito Santo,194.152,373.233,3972388
3850,dez. 2018,Espírito Santo,218.041,363.433,3972388
3851,jan. 2019,Espírito Santo,245.515,348.338,4018650
3852,fev. 2019,Espírito Santo,252.109,324.369,4018650
3853,mar. 2019,Espírito Santo,259.827,350.723,4018650
3854,abr. 2019,Espírito Santo,226.068,332.291,4018650
3855,mai. 2019,Espírito Santo,235.668,337.872,4018650
3856,jun. 2019,Espírito Santo,189.686,348.266,4018650
3857,jul. 2019,Espírito Santo,185.319,351.611,4018650
3858,ago. 2019,Espírito Santo,185.967,349.111,4018650
3859,set. 2019,Espírito Santo,181.616,351.181,4018650
3860,out. 2019,Espírito Santo,209.425,323.934,4018650
3861,nov. 2019,Espírito Santo,220.135,300.754,4018650
3862,dez. 2019,Espírito Santo,232.722,288.681,4018650
3863,jan. 2020,Espírito Santo,245.951,286.945,4064052
3864,fev. 2020,Espírito Santo,234.296,302.550,4064052
3865,mar. 2020,Espírito Santo,240.300,339.591,4064052
3866,abr. 2020,Espírito Santo,232.939,281.768,4064052
3867,mai. 2020,Espírito Santo,208.023,273.719,4064052
3868,jun. 2020,Espírito Santo,188.121,290.256,4064052
3869,jul. 2020,Espírito Santo,198.960,349.663,4064052
3870,ago. 2020,Espírito Santo,194.487,336.126,4064052
3871,set. 2020,Espírito Santo,208.946,346.117,4064052
3872,out. 2020,Espírito Santo,223.888,323.319,4064052
3873,nov. 2020,Espírito Santo,218.416,313.332,4064052
3874,dez. 2020,Espírito Santo,254.796,330.398,4064052
3875,jan. 2021,Espírito Santo,262.562,331.363,4108508
3876,fev. 2021,Espírito Santo,244.885,300.107,4108508
3877,mar. 2021,Espírito Santo,256.427,333.242,4108508
3878,abr. 2021,Espírito Santo,255.860,311.729,4108508
3879,mai. 2021,Espírito Santo,222.484,344.126,4108508
3880,jun. 2021,Espírito Santo,214.124,363.667,4108508
3881,jul. 2021,Espírito Santo,197.468,357.708,4108508
3882,ago. 2021,Espírito Santo,187.643,353.265,4108508
3883,set. 2021,Espírito Santo,219.805,340.572,4108508
3884,out. 2021,Espírito Santo,220.854,391.014,4108508
3885,nov. 2021,Espírito Santo,211.946,359.723,4108508
3886,dez. 2021,Espírito Santo,228.724,338.666,4108508
3887,jan. 2004,Rio de Janeiro,873.761,755.628,15203750
3888,fev. 2004,Rio de Janeiro,873.118,730.570,15203750
3889,mar. 2004,Rio de Janeiro,846.841,737.881,15203750
3890,abr. 2004,Rio de Janeiro,871.608,738.105,15203750
3891,mai. 2004,Rio de Janeiro,819.332,740.772,15203750
3892,jun. 2004,Rio de Janeiro,726.377,737.635,15203750
3893,jul. 2004,Rio de Janeiro,742.366,791.731,15203750
3894,ago. 2004,Rio de Janeiro,726.723,769.132,15203750
3895,set. 2004,Rio de Janeiro,777.210,754.657,15203750
3896,out. 2004,Rio de Janeiro,792.954,787.316,15203750
3897,nov. 2004,Rio de Janeiro,823.408,760.324,15203750
3898,dez. 2004,Rio de Janeiro,854.633,789.462,15203750
3899,jan. 2005,Rio de Janeiro,951.343,766.092,15383407
3900,fev. 2005,Rio de Janeiro,870.828,741.964,15383407
3901,mar. 2005,Rio de Janeiro,900.343,748.310,15383407
3902,abr. 2005,Rio de Janeiro,959.439,782.640,15383407
3903,mai. 2005,Rio de Janeiro,849.609,773.093,15383407
3904,jun. 2005,Rio de Janeiro,826.181,759.289,15383407
3905,jul. 2005,Rio de Janeiro,775.863,782.713,15383407
3906,ago. 2005,Rio de Janeiro,788.320,812.506,15383407
3907,set. 2005,Rio de Janeiro,874.442,848.346,15383407
3908,out. 2005,Rio de Janeiro,819.845,791.497,15383407
3909,nov. 2005,Rio de Janeiro,867.504,792.689,15383407
3910,dez. 2005,Rio de Janeiro,938.610,779.039,15383407
3911,jan. 2006,Rio de Janeiro,914.515,764.779,15561720
3912,fev. 2006,Rio de Janeiro,981.707,759.018,15561720
3913,mar. 2006,Rio de Janeiro,1.054.672,682.951,15561720
3914,abr. 2006,Rio de Janeiro,928.137,704.607,15561720
3915,mai. 2006,Rio de Janeiro,814.723,775.962,15561720
3916,jun. 2006,Rio de Janeiro,795.204,721.443,15561720
3917,jul. 2006,Rio de Janeiro,802.794,762.799,15561720
3918,ago. 2006,Rio de Janeiro,789.107,841.449,15561720
3919,set. 2006,Rio de Janeiro,778.178,767.265,15561720
3920,out. 2006,Rio de Janeiro,852.397,779.650,15561720
3921,nov. 2006,Rio de Janeiro,875.556,793.143,15561720
3922,dez. 2006,Rio de Janeiro,921.117,787.572,15561720
3923,jan. 2007,Rio de Janeiro,965.576,769.144,15420450
3924,fev. 2007,Rio de Janeiro,937.067,758.761,15420450
3925,mar. 2007,Rio de Janeiro,1.060.924,862.962,15420450
3926,abr. 2007,Rio de Janeiro,1.022.287,811.063,15420450
3927,mai. 2007,Rio de Janeiro,890.524,795.576,15420450
3928,jun. 2007,Rio de Janeiro,777.575,755.680,15420450
3929,jul. 2007,Rio de Janeiro,751.296,751.771,15420450
3930,ago. 2007,Rio de Janeiro,775.156,803.868,15420450
3931,set. 2007,Rio de Janeiro,834.741,793.412,15420450
3932,out. 2007,Rio de Janeiro,842.099,777.851,15420450
3933,nov. 2007,Rio de Janeiro,917.421,773.565,15420450
3934,dez. 2007,Rio de Janeiro,877.504,809.452,15420450
3935,jan. 2008,Rio de Janeiro,1.055.800,772.696,15872362
3936,fev. 2008,Rio de Janeiro,958.257,738.231,15872362
3937,mar. 2008,Rio de Janeiro,967.120,803.059,15872362
3938,abr. 2008,Rio de Janeiro,934.482,805.139,15872362
3939,mai. 2008,Rio de Janeiro,927.937,798.955,15872362
3940,jun. 2008,Rio de Janeiro,798.399,795.910,15872362
3941,jul. 2008,Rio de Janeiro,815.841,814.200,15872362
3942,ago. 2008,Rio de Janeiro,848.524,815.346,15872362
3943,set. 2008,Rio de Janeiro,820.194,799.050,15872362
3944,out. 2008,Rio de Janeiro,878.727,823.295,15872362
3945,nov. 2008,Rio de Janeiro,911.760,789.137,15872362
3946,dez. 2008,Rio de Janeiro,855.873,688.399,15872362
3947,jan. 2009,Rio de Janeiro,1.013.223,629.412,16010429
3948,fev. 2009,Rio de Janeiro,1.019.125,645.366,16010429
3949,mar. 2009,Rio de Janeiro,1.106.323,706.100,16010429
3950,abr. 2009,Rio de Janeiro,987.719,635.397,16010429
3951,mai. 2009,Rio de Janeiro,914.407,637.480,16010429
3952,jun. 2009,Rio de Janeiro,814.325,625.838,16010429
3953,jul. 2009,Rio de Janeiro,824.491,700.056,16010429
3954,ago. 2009,Rio de Janeiro,857.404,664.246,16010429
3955,set. 2009,Rio de Janeiro,887.860,684.532,16010429
3956,out. 2009,Rio de Janeiro,939.823,702.804,16010429
3957,nov. 2009,Rio de Janeiro,992.602,717.273,16010429
3958,dez. 2009,Rio de Janeiro,1.079.504,771.013,16010429
3959,jan. 2010,Rio de Janeiro,1.166.697,698.787,15989929
3960,fev. 2010,Rio de Janeiro,1.181.483,672.844,15989929
3961,mar. 2010,Rio de Janeiro,1.113.704,738.819,15989929
3962,abr. 2010,Rio de Janeiro,1.068.208,725.233,15989929
3963,mai. 2010,Rio de Janeiro,938.079,808.017,15989929
3964,jun. 2010,Rio de Janeiro,868.116,811.244,15989929
3965,jul. 2010,Rio de Janeiro,836.283,835.809,15989929
3966,ago. 2010,Rio de Janeiro,861.625,821.898,15989929
3967,set. 2010,Rio de Janeiro,883.942,837.624,15989929
3968,out. 2010,Rio de Janeiro,933.419,886.562,15989929
3969,nov. 2010,Rio de Janeiro,916.291,863.876,15989929
3970,dez. 2010,Rio de Janeiro,1.098.670,816.322,15989929
3971,jan. 2011,Rio de Janeiro,1.218.819,826.821,16112678
3972,fev. 2011,Rio de Janeiro,1.218.704,755.751,16112678
3973,mar. 2011,Rio de Janeiro,1.165.343,748.975,16112678
3974,abr. 2011,Rio de Janeiro,1.080.818,731.605,16112678
3975,mai. 2011,Rio de Janeiro,1.039.715,745.750,16112678
3976,jun. 2011,Rio de Janeiro,882.492,712.494,16112678
3977,jul. 2011,Rio de Janeiro,888.377,707.128,16112678
3978,ago. 2011,Rio de Janeiro,921.748,762.585,16112678
3979,set. 2011,Rio de Janeiro,963.128,751.142,16112678
3980,out. 2011,Rio de Janeiro,966.409,745.010,16112678
3981,nov. 2011,Rio de Janeiro,976.965,746.553,16112678
3982,dez. 2011,Rio de Janeiro,1.017.585,703.926,16112678
3983,jan. 2012,Rio de Janeiro,1.105.618,720.295,16231365
3984,fev. 2012,Rio de Janeiro,1.150.256,714.803,16231365
3985,mar. 2012,Rio de Janeiro,1.263.418,759.673,16231365
3986,abr. 2012,Rio de Janeiro,1.081.713,752.363,16231365
3987,mai. 2012,Rio de Janeiro,990.682,766.931,16231365
3988,jun. 2012,Rio de Janeiro,920.063,721.310,16231365
3989,jul. 2012,Rio de Janeiro,913.486,764.811,16231365
3990,ago. 2012,Rio de Janeiro,927.524,776.797,16231365
3991,set. 2012,Rio de Janeiro,924.411,776.953,16231365
3992,out. 2012,Rio de Janeiro,954.865,797.142,16231365
3993,nov. 2012,Rio de Janeiro,1.052.282,798.509,16231365
3994,dez. 2012,Rio de Janeiro,1.082.995,723.739,16231365
3995,jan. 2013,Rio de Janeiro,1.299.788,736.852,16369179
3996,fev. 2013,Rio de Janeiro,1.158.221,739.373,16369179
3997,mar. 2013,Rio de Janeiro,1.216.760,773.550,16369179
3998,abr. 2013,Rio de Janeiro,1.067.156,791.700,16369179
3999,mai. 2013,Rio de Janeiro,1.032.323,785.244,16369179
4000,jun. 2013,Rio de Janeiro,963.908,756.821,16369179
4001,jul. 2013,Rio de Janeiro,956.631,764.810,16369179
4002,ago. 2013,Rio de Janeiro,945.191,795.798,16369179
4003,set. 2013,Rio de Janeiro,949.617,792.363,16369179
4004,out. 2013,Rio de Janeiro,1.058.299,783.334,16369179
4005,nov. 2013,Rio de Janeiro,1.052.826,813.493,16369179
4006,dez. 2013,Rio de Janeiro,1.132.024,753.823,16369179
4007,jan. 2014,Rio de Janeiro,1.383.474,727.186,16461173
4008,fev. 2014,Rio de Janeiro,1.427.481,734.864,16461173
4009,mar. 2014,Rio de Janeiro,1.371.624,741.692,16461173
4010,abr. 2014,Rio de Janeiro,1.192.676,763.520,16461173
4011,mai. 2014,Rio de Janeiro,1.093.621,726.920,16461173
4012,jun. 2014,Rio de Janeiro,1.010.512,752.716,16461173
4013,jul. 2014,Rio de Janeiro,1.021.902,703.721,16461173
4014,ago. 2014,Rio de Janeiro,909.596,715.763,16461173
4015,set. 2014,Rio de Janeiro,1.012.669,708.917,16461173
4016,out. 2014,Rio de Janeiro,1.123.514,740.953,16461173
4017,nov. 2014,Rio de Janeiro,1.139.917,763.023,16461173
4018,dez. 2014,Rio de Janeiro,1.176.620,725.520,16461173
4019,jan. 2015,Rio de Janeiro,1.534.945,727.591,16550024
4020,fev. 2015,Rio de Janeiro,1.440.254,721.930,16550024
4021,mar. 2015,Rio de Janeiro,1.363.129,790.651,16550024
4022,abr. 2015,Rio de Janeiro,1.172.903,755.878,16550024
4023,mai. 2015,Rio de Janeiro,1.086.117,771.384,16550024
4024,jun. 2015,Rio de Janeiro,969.807,767.498,16550024
4025,jul. 2015,Rio de Janeiro,940.957,753.259,16550024
4026,ago. 2015,Rio de Janeiro,988.657,746.454,16550024
4027,set. 2015,Rio de Janeiro,992.047,684.147,16550024
4028,out. 2015,Rio de Janeiro,1.106.761,747.958,16550024
4029,nov. 2015,Rio de Janeiro,1.149.574,699.062,16550024
4030,dez. 2015,Rio de Janeiro,1.126.820,632.289,16550024
4031,jan. 2016,Rio de Janeiro,1.400.959,691.519,16635996
4032,fev. 2016,Rio de Janeiro,1.261.659,692.821,16635996
4033,mar. 2016,Rio de Janeiro,1.246.403,732.566,16635996
4034,abr. 2016,Rio de Janeiro,1.300.597,701.743,16635996
4035,mai. 2016,Rio de Janeiro,1.144.569,698.472,16635996
4036,jun. 2016,Rio de Janeiro,956.049,699.515,16635996
4037,jul. 2016,Rio de Janeiro,889.151,717.282,16635996
4038,ago. 2016,Rio de Janeiro,979.082,755.900,16635996
4039,set. 2016,Rio de Janeiro,1.052.189,692.887,16635996
4040,out. 2016,Rio de Janeiro,1.086.494,727.993,16635996
4041,nov. 2016,Rio de Janeiro,1.149.992,673.018,16635996
4042,dez. 2016,Rio de Janeiro,1.238.987,614.800,16635996
4043,jan. 2017,Rio de Janeiro,1.379.810,705.430,16718956
4044,fev. 2017,Rio de Janeiro,1.340.994,664.150,16718956
4045,mar. 2017,Rio de Janeiro,1.420.610,710.781,16718956
4046,abr. 2017,Rio de Janeiro,1.091.635,674.132,16718956
4047,mai. 2017,Rio de Janeiro,1.011.288,636.887,16718956
4048,jun. 2017,Rio de Janeiro,939.650,660.517,16718956
4049,jul. 2017,Rio de Janeiro,892.310,665.195,16718956
4050,ago. 2017,Rio de Janeiro,922.439,665.006,16718956
4051,set. 2017,Rio de Janeiro,914.252,661.776,16718956
4052,out. 2017,Rio de Janeiro,1.048.747,751.376,16718956
4053,nov. 2017,Rio de Janeiro,1.092.409,713.174,16718956
4054,dez. 2017,Rio de Janeiro,1.164.666,701.118,16718956
4055,jan. 2018,Rio de Janeiro,1.320.689,721.168,17159960
4056,fev. 2018,Rio de Janeiro,1.217.072,676.606,17159960
4057,mar. 2018,Rio de Janeiro,1.367.582,749.641,17159960
4058,abr. 2018,Rio de Janeiro,1.300.794,750.958,17159960
4059,mai. 2018,Rio de Janeiro,1.119.636,695.268,17159960
4060,jun. 2018,Rio de Janeiro,1.003.327,668.893,17159960
4061,jul. 2018,Rio de Janeiro,960.189,717.366,17159960
4062,ago. 2018,Rio de Janeiro,960.302,698.570,17159960
4063,set. 2018,Rio de Janeiro,925.069,654.484,17159960
4064,out. 2018,Rio de Janeiro,1.062.821,700.725,17159960
4065,nov. 2018,Rio de Janeiro,1.030.835,697.729,17159960
4066,dez. 2018,Rio de Janeiro,1.147.548,602.492,17159960
4067,jan. 2019,Rio de Janeiro,1.416.090,703.193,17264943
4068,fev. 2019,Rio de Janeiro,1.299.786,649.780,17264943
4069,mar. 2019,Rio de Janeiro,1.326.465,686.676,17264943
4070,abr. 2019,Rio de Janeiro,1.135.048,668.409,17264943
4071,mai. 2019,Rio de Janeiro,1.167.676,693.317,17264943
4072,jun. 2019,Rio de Janeiro,976.224,649.120,17264943
4073,jul. 2019,Rio de Janeiro,913.683,654.647,17264943
4074,ago. 2019,Rio de Janeiro,921.731,662.978,17264943
4075,set. 2019,Rio de Janeiro,933.929,638.132,17264943
4076,out. 2019,Rio de Janeiro,987.900,685.810,17264943
4077,nov. 2019,Rio de Janeiro,1.127.269,702.624,17264943
4078,dez. 2019,Rio de Janeiro,1.064.399,613.775,17264943
4079,jan. 2020,Rio de Janeiro,1.286.719,704.579,17366189
4080,fev. 2020,Rio de Janeiro,1.255.655,687.104,17366189
4081,mar. 2020,Rio de Janeiro,1.212.553,715.002,17366189
4082,abr. 2020,Rio de Janeiro,1.102.614,564.957,17366189
